Streamer,Date,Duration,Viewers
"alanzoka,""Apr 24, 2019, 18:13"",7.5 hrs,36.651"
"alanzoka,""Apr 23, 2019, 18:09"",7.9 hrs,32.460"
"alanzoka,""Apr 22, 2019, 18:11"",7.0 hrs,44.679"
"alanzoka,""Apr 18, 2019, 18:11"",8.1 hrs,40.581"
"alanzoka,""Apr 17, 2019, 18:05"",8.7 hrs,44.219"
"alanzoka,""Apr 16, 2019, 20:46"",3.6 hrs,30.591"
"alanzoka,""Apr 13, 2019, 12:32"",2.2 hrs,15.664"
"alanzoka,""Apr 10, 2019, 18:35"",7.8 hrs,47.531"
"alanzoka,""Apr 9, 2019, 18:11"",8.7 hrs,40.545"
"alanzoka,""Apr 8, 2019, 18:17"",8.0 hrs,49.492"
"alanzoka,""Apr 5, 2019, 18:13"",7.7 hrs,51.664"
"alanzoka,""Apr 4, 2019, 18:16"",8.6 hrs,51.608"
"alanzoka,""Apr 3, 2019, 18:16"",6.8 hrs,50.171"
"alanzoka,""Apr 2, 2019, 18:12"",9.4 hrs,47.144"
"alanzoka,""Apr 1, 2019, 18:11"",8.6 hrs,58.055"
"alanzoka,""Mar 29, 2019, 18:21"",8.9 hrs,44.858"
"alanzoka,""Mar 28, 2019, 18:04"",8.8 hrs,40.944"
"alanzoka,""Mar 26, 2019, 18:11"",8.4 hrs,42.515"
"alanzoka,""Mar 25, 2019, 18:11"",7.7 hrs,28.252"
"alanzoka,""Mar 22, 2019, 18:30"",8.9 hrs,40.517"
"alanzoka,""Mar 21, 2019, 18:10"",9.1 hrs,41.586"
"alanzoka,""Mar 20, 2019, 18:16"",8.1 hrs,38.519"
"alanzoka,""Mar 19, 2019, 18:09"",8.3 hrs,35.987"
"alanzoka,""Mar 18, 2019, 18:12"",8.2 hrs,38.326"
"alanzoka,""Mar 15, 2019, 18:11"",8.6 hrs,25.814"
"alanzoka,""Mar 14, 2019, 18:06"",5.6 hrs,22.378"
"alanzoka,""Mar 13, 2019, 18:13"",8.7 hrs,24.023"
"alanzoka,""Mar 12, 2019, 18:09"",8.9 hrs,20.663"
"alanzoka,""Mar 11, 2019, 18:07"",7.3 hrs,25.468"
"alanzoka,""Mar 8, 2019, 18:07"",9.3 hrs,20.774"
"alanzoka,""Mar 7, 2019, 18:06"",8.6 hrs,24.824"
"alanzoka,""Mar 4, 2019, 18:04"",9.0 hrs,29.198"
"alanzoka,""Mar 1, 2019, 21:10"",6.7 hrs,24.031"
"alanzoka,""Feb 28, 2019, 18:11"",7.7 hrs,20.769"
"alanzoka,""Feb 26, 2019, 18:13"",7.5 hrs,19.325"
"alanzoka,""Feb 25, 2019, 18:07"",6.6 hrs,24.504"
